WARNING 2023-08-01 15:18:26,822 basehttp basehttp.py: 161 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:26,822 basehttp basehttp.py: 161 "GET /static/rest_framework/js/default.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:26,822 basehttp basehttp.py: 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 179
INFO 2023-08-01 15:18:27,747 basehttp basehttp.py: 161 "GET /menu/?format=json HTTP/1.1" 200 2
INFO 2023-08-01 15:18:30,005 basehttp basehttp.py: 161 "GET /menu/?format=api HTTP/1.1" 200 11210
WARNING 2023-08-01 15:18:30,061 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap.min.css
WARNING 2023-08-01 15:18:30,061 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,065 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap-tweaks.css
WARNING 2023-08-01 15:18:30,067 log log.py: 224 Not Found: /static/rest_framework/css/prettify.css
WARNING 2023-08-01 15:18:30,068 log log.py: 224 Not Found: /static/rest_framework/css/default.css
WARNING 2023-08-01 15:18:30,069 log log.py: 224 Not Found: /static/rest_framework/js/ajax-form.js
WARNING 2023-08-01 15:18:30,069 log log.py: 224 Not Found: /static/rest_framework/js/csrf.js
WARNING 2023-08-01 15:18:30,070 log log.py: 224 Not Found: /static/rest_framework/js/jquery-3.5.1.min.js
WARNING 2023-08-01 15:18:30,071 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,071 basehttp basehttp.py: 161 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,072 basehttp basehttp.py: 161 "GET /static/rest_framework/css/default.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,073 basehttp basehttp.py: 161 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,073 basehttp basehttp.py: 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,073 basehttp basehttp.py: 161 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,075 log log.py: 224 Not Found: /static/rest_framework/js/bootstrap.min.js
WARNING 2023-08-01 15:18:30,076 log log.py: 224 Not Found: /static/rest_framework/js/default.js
WARNING 2023-08-01 15:18:30,077 log log.py: 224 Not Found: /static/rest_framework/js/prettify-min.js
WARNING 2023-08-01 15:18:30,077 basehttp basehttp.py: 161 "GET /static/rest_framework/js/default.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,078 basehttp basehttp.py: 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:30,078 basehttp basehttp.py: 161 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 179
INFO 2023-08-01 15:18:31,650 basehttp basehttp.py: 161 "GET /menu/?format=api HTTP/1.1" 200 11210
WARNING 2023-08-01 15:18:31,688 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap.min.css
WARNING 2023-08-01 15:18:31,689 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,691 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap-tweaks.css
WARNING 2023-08-01 15:18:31,692 log log.py: 224 Not Found: /static/rest_framework/css/default.css
WARNING 2023-08-01 15:18:31,693 log log.py: 224 Not Found: /static/rest_framework/css/prettify.css
WARNING 2023-08-01 15:18:31,694 log log.py: 224 Not Found: /static/rest_framework/js/ajax-form.js
WARNING 2023-08-01 15:18:31,695 log log.py: 224 Not Found: /static/rest_framework/js/csrf.js
WARNING 2023-08-01 15:18:31,696 log log.py: 224 Not Found: /static/rest_framework/js/jquery-3.5.1.min.js
WARNING 2023-08-01 15:18:31,696 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,697 basehttp basehttp.py: 161 "GET /static/rest_framework/css/default.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,697 basehttp basehttp.py: 161 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,697 basehttp basehttp.py: 161 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,698 basehttp basehttp.py: 161 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,698 basehttp basehttp.py: 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,700 log log.py: 224 Not Found: /static/rest_framework/js/bootstrap.min.js
WARNING 2023-08-01 15:18:31,700 log log.py: 224 Not Found: /static/rest_framework/js/prettify-min.js
WARNING 2023-08-01 15:18:31,702 log log.py: 224 Not Found: /static/rest_framework/js/default.js
WARNING 2023-08-01 15:18:31,703 basehttp basehttp.py: 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,703 basehttp basehttp.py: 161 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:31,703 basehttp basehttp.py: 161 "GET /static/rest_framework/js/default.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:42,065 log log.py: 224 Not Found: /api/menu/
WARNING 2023-08-01 15:18:42,066 basehttp basehttp.py: 161 "GET /api/menu/ HTTP/1.1" 404 179
WARNING 2023-08-01 15:18:54,827 log log.py: 224 Not Found: /api/menu/
WARNING 2023-08-01 15:18:54,828 basehttp basehttp.py: 161 "GET /api/menu/?pid=0 HTTP/1.1" 404 179
INFO 2023-08-01 15:19:04,016 basehttp basehttp.py: 161 "GET /menu/?pid=0 HTTP/1.1" 200 2
INFO 2023-08-01 15:19:27,881 basehttp basehttp.py: 161 "GET /menu/?pid=0 HTTP/1.1" 200 2
INFO 2023-08-01 15:19:41,172 basehttp basehttp.py: 161 "GET /menu/?pid=0 HTTP/1.1" 200 2
INFO 2023-08-01 15:20:20,752 basehttp basehttp.py: 161 "GET /menu/?pid=0 HTTP/1.1" 200 2
INFO 2023-08-01 15:20:31,815 basehttp basehttp.py: 161 "GET /menu/?pid=1 HTTP/1.1" 200 2
INFO 2023-08-01 15:20:40,028 basehttp basehttp.py: 161 "GET /menu/?pid=1 HTTP/1.1" 200 2
INFO 2023-08-01 15:24:36,414 basehttp basehttp.py: 161 "GET /menu/?pid=0 HTTP/1.1" 200 2
INFO 2023-08-01 15:24:43,629 basehttp basehttp.py: 161 "GET /menu/?pid=1 HTTP/1.1" 200 2
INFO 2023-08-01 15:25:46,044 basehttp basehttp.py: 161 "GET /menu/?pid=1 HTTP/1.1" 200 2
INFO 2023-08-01 15:25:55,570 basehttp basehttp.py: 161 "GET /menu/ HTTP/1.1" 200 2
